,Cluster_Labels,Suburb_id,Suburb,Postcode,LGA,City,State,area,density,distance,standard_area,standard_density,standard_distance
14,0,14,Arndell Park,2148,City of Blacktown,Sydney,New South Wales,1.922,14.047866805411033,31.90741639366301,-0.6541762492981321,-1.6436058072380377,0.834163874113783
15,0,15,Artarmon,2064,City of Willoughby,Sydney,New South Wales,2.47,3855.4655870445345,7.247566939848107,-0.42455419231768937,1.1296764975358273,-0.9781976080862397
16,0,16,Ashbury,2193,"Canterbury-Bankstown Council, Inner West Council",Sydney,New South Wales,1.0190000000000001,3266.9283611383707,8.685405914625557,-1.1984840375759147,0.9557881002708808,-0.7937269794381642
17,0,17,Ashcroft,2168,City of Liverpool ,Sydney,New South Wales,1.131,3169.761273209549,28.90241763109568,-1.114436926781034,0.9250869188778277,0.6910888667417807
18,0,18,Ashfield,2131,Inner West Council,Sydney,New South Wales,3.306,7211.433756805807,7.867348322394003,-0.15546805545189785,1.878439160352674,-0.8957933099259108
19,0,19,Asquith,2077,Hornsby Shire,Sydney,New South Wales,3.3710000000000004,1001.4832393948384,22.32989263945757,-0.1375498172156919,-0.047314565431424524,0.33336086757777844
20,0,20,Auburn,2144,"Cumberland Council, New South Wales",Sydney,New South Wales,8.399,4448.862959876176,16.596652975239333,0.6613891179431945,1.2876857599594984,-0.0511188013732527
21,1,21,Austral,2179,City of Liverpool ,Sydney,New South Wales,15.232000000000001,198.52941176470588,38.77838951536169,1.1117376012192923,-0.9223067648588995,1.126118992730228
22,0,22,Avalon Beach,2107,Northern Beaches Council,Sydney,New South Wales,5.102,1941.3955311642487,29.055169925097537,0.23758056672680467,0.4665340401672128,0.6986296925619049
23,1,23,Badgerys Creek,2555,City of Liverpool ,Sydney,New South Wales,26.289,8.558712769599452,42.1981277783859,1.4656348547114662,-1.7187772018215823,1.2567708405736338
24,0,24,Balgowlah,2093,Northern Beaches Council,Sydney,New South Wales,1.889,4214.399152991001,9.532275484882591,-0.6698516562987405,1.2270615089777372,-0.695005991644955
25,0,25,Balgowlah Heights,2093,Northern Beaches Council,Sydney,New South Wales,1.62,2062.962962962963,8.812085056863163,-0.8074020184930922,0.5194588962876054,-0.7785366324562369
26,0,26,Balmain,2041,Inner West Council,Sydney,New South Wales,1.5090000000000001,6927.104042412194,2.9271791668588447,-0.8698787528181049,1.8256269484999927,-1.753673660824079
27,0,27,Balmain East,2041,Inner West Council,Sydney,New South Wales,0.258,7488.372093023256,2.125765442140645,-2.008610728990704,1.9285434464985656,-1.9689156438845226
28,0,28,Bangor,2234,Sutherland Shire,Sydney,New South Wales,4.006,1389.9151273090365,23.40210198558244,0.020383673193995436,0.19331898808458303,0.3967481187107719
29,0,29,Banksia,2216,Bayside Council,Sydney,New South Wales,0.9129999999999999,3710.843373493976,10.155048583851213,-1.2840729758147624,1.0887058133664018,-0.6263384204292245
30,1,30,Banksmeadow,2019,Bayside Council,Sydney,New South Wales,3.248,5.541871921182267,9.61738301669468,-0.1717693925873284,-1.773637655156947,-0.6854358044056378
31,0,31,Bankstown,2200,Canterbury-Bankstown Council,Sydney,New South Wales,6.305,5093.2593180015865,16.761630241869366,0.4220953512079659,1.4438942984535394,-0.03875783839157547
32,0,32,Barangaroo,2000,City of Sydney,Sydney,New South Wales,0.221,855.2036199095022,0.9149603697322224,-2.064471998944282,-0.1543951243820108,-2.3975768246658076
33,0,33,Barden Ridge,2234,Sutherland Shire,Sydney,New South Wales,5.444,795.1873622336517,25.54996086622375,0.2947570829909534,-0.201917718583062,0.5173792483984607
34,0,34,Bardia,2565,"City of Liverpool , City of Campbelltown ",Sydney,New South Wales,2.085,768.3453237410072,34.3941029562423,-0.5801302587104203,-0.22395711053121914,0.9449492829158519
35,0,35,Bardwell Park,2207,Bayside Council,Sydney,New South Wales,0.9079999999999999,2469.1629955947133,10.427643066984952,-1.2882685714847582,0.6823403607783202,-0.5972320008662553
36,0,36,Bardwell Valley,2207,Bayside Council,Sydney,New South Wales,0.7090000000000001,3276.445698166432,10.061350085126842,-1.4684542922297443,0.9587619092470755,-0.6364729146802098
37,0,37,Bass Hill,2197,Canterbury-Bankstown Council,Sydney,New South Wales,2.891,3136.976824628157,19.613910638626308,-0.27922117984000266,0.9145850312337428,0.16182274345113526
38,0,38,Baulkham Hills,2153,"City of Parramatta Council, The Hills Shire",Sydney,New South Wales,13.353,2774.657380363963,23.22500120934365,1.0178628531467266,0.7932558053399962,0.38643196287429105
39,0,39,Bayview,2104,Northern Beaches Council,Sydney,New South Wales,3.468,1043.8292964244522,24.52829997785366,-0.11147238689482865,-0.018306585629168433,0.46100033479635155
40,0,40,Beacon Hill,2100,Northern Beaches Council,Sydney,New South Wales,2.702,2759.807549962991,13.942491936882904,-0.3416862561977695,0.7880604271341574,-0.26380748284867384
41,0,41,Beaconsfield,2015,City of Sydney,Sydney,New South Wales,0.163,6055.2147239263795,4.513561552955043,-2.1568260747207617,1.6539432797459002,-1.4140264890034508
42,0,42,Beaumont Hills,2155,The Hills Shire,Sydney,New South Wales,3.0389999999999997,2975.320829220138,31.101793898141757,-0.23311318245540458,0.8616883949674907,0.7968540233860318
43,0,43,Beecroft,2119,"City of Parramatta, Hornsby Shire",Sydney,New South Wales,4.688,2004.266211604096,18.70808075549159,0.16225531693242998,0.49417573809151116,0.10063668073064766
44,0,44,Belfield,2191,"Canterbury-Bankstown Council, Municipality of Strathfield",Sydney,New South Wales,1.713,3690.6012842965556,11.958332786837811,-0.7577600072021737,1.0828858027702284,-0.44327867934951654
45,0,45,Bella Vista,2153,The Hills Shire,Sydney,New South Wales,4.556,1720.1492537313434,27.94620046808071,0.13665703210899294,0.36416292364308667,0.6431795996498625
46,0,46,Bellevue Hill,2023,Municipality of Woollahra,Sydney,New South Wales,2.31,4638.961038961039,4.503571594306566,-0.48621896888261484,1.3352734959348134,-1.4159070099998046
47,0,47,Belmore,2192,Canterbury-Bankstown Council,Sydney,New South Wales,2.705,4701.663585951941,11.959888118521292,-0.3406611411450331,1.350680737545266,-0.44312973884864354
48,0,48,Belrose,2085,Northern Beaches Council,Sydney,New South Wales,13.600999999999999,645.5407690610984,15.71003093339624,1.0311832844846394,-0.33201576569440594,-0.11916315323997642
49,0,49,Berala,2141,"Cumberland Council, New South Wales",Sydney,New South Wales,2.017,4486.365889935548,16.315413326136458,-0.6103598123091529,1.2971811661386412,-0.0724034585598279
50,1,50,Berkshire Park,2765,City of Penrith,Sydney,New South Wales,18.74,113.87406616862327,44.26891077965582,1.2527928699720263,-1.1307327453592972,1.3319601025018712
51,0,51,Berowra,2081,Hornsby Shire,Sydney,New South Wales,8.945,1341.5315818893234,27.56582005799707,0.7121082378415601,0.16605299749598113,0.6237733680438298
52,1,52,Berowra Creek,2082,Hornsby Shire,Sydney,New South Wales,13.774000000000001,15.463917525773196,38.515836050493185,1.0402948820095392,-1.6273470127044223,1.115725968887734
53,0,53,Berowra Heights,2082,Hornsby Shire,Sydney,New South Wales,7.763,678.0883678990083,29.351439698375284,0.5970164177016549,-0.30211280911577787,0.7131695575001994
54,0,54,Berowra Waters,2082,Hornsby Shire,Sydney,New South Wales,0.501,239.52095808383237,30.92277456740952,-1.6900540077230872,-0.8428774141691079,0.7884630290347426
55,1,55,Berrilee,2159,Hornsby Shire,Sydney,New South Wales,11.274000000000001,19.868724498846905,30.148293852395764,0.8923447085994962,-1.5821403386571617,0.751727445426575
56,0,56,Beverley Park,2217,Georges River Council,Sydney,New South Wales,0.953,2511.017838405037,14.056069481699126,-1.2510355287007153,0.6980651714901303,-0.254117552349199
57,0,57,Beverly Hills,2209,"Georges River Council, Canterbury-Bankstown Council",Sydney,New South Wales,3.002,3383.077948034644,14.58006668359394,-0.24442276936159302,0.9916886014808994,-0.21014619650231608
58,0,58,Bexley,2207,Bayside Council,Sydney,New South Wales,4.216,4680.50284629981,11.983215656670456,0.06673831137083681,1.345496724817974,-0.44089755716333795
59,0,59,Bexley North,2207,Bayside Council,Sydney,New South Wales,1.2209999999999999,3355.446355446355,11.862183388835392,-1.0511284009398376,0.9832243591465868,-0.45251360998518686
60,0,60,Bidwill,2770,City of Blacktown,Sydney,New South Wales,1.4709999999999999,2909.585316111489,38.74284066573932,-0.8921355012405051,0.8396233516197525,1.1247149905693417
61,0,61,Bilgola Beach,2107,Northern Beaches Council,Sydney,New South Wales,0.414,579.7101449275362,27.524513619909502,-1.7955125804431415,-0.39575774028776634,0.6216537316990581
62,0,62,Bilgola Plateau,2107,Northern Beaches Council,Sydney,New South Wales,1.264,2783.227848101266,27.195206500047718,-1.0220971436069342,0.7962457403165778,0.6046680599662128
63,0,63,Birchgrove,2041,Inner West Council,Sydney,New South Wales,0.542,6094.095940959409,3.2112676796665265,-1.6431887889701855,1.6619431909886437,-1.6857215344870475
64,0,64,Birrong,2143,Canterbury-Bankstown Council,Sydney,New South Wales,1.1520000000000001,2693.5763888888887,17.19878158241422,-1.0993442545288061,0.7646560812087331,-0.006437250632754789
65,0,65,Blackett,2770,City of Blacktown,Sydney,New South Wales,1.031,3348.205625606208,39.30077485053268,-1.1891794502777957,0.9809985674117153,1.1466371644274989
66,0,66,Blacktown,2148,City of Blacktown,Sydney,New South Wales,15.470999999999998,3049.318078986491,30.214685651216048,1.1226190835495065,0.8861363287279389,0.7549046796010905
67,0,67,Blair Athol,2560,City of Campbelltown ,Sydney,New South Wales,0.878,3087.6993166287016,43.229241675688094,-1.313759362333851,0.8986595999466542,1.2945578117621321
68,0,68,Blairmount,2559,City of Campbelltown ,Sydney,New South Wales,2.92,165.0684931506849,43.51060387072012,-0.2700008231024748,-0.9957856906477404,1.3047478425437837
69,0,69,Blakehurst,2221,Georges River Council,Sydney,New South Wales,3.241,1918.8522061092256,16.092162031258308,-0.17375722183208883,0.45647556772951464,-0.0894947909445979
70,0,70,Bligh Park,2756,City of Hawkesbury,Sydney,New South Wales,2.057,3094.7982498784636,45.79033537619064,-0.592467142233817,0.9009643509203884,1.3854888582152505
71,0,71,Bondi,2026,Waverley Council,Sydney,New South Wales,0.852,11789.906103286385,5.482966972937829,-1.3363025928043444,2.5827736019786043,-1.243155133955662
72,0,72,Bondi Beach,2026,Waverley Council,Sydney,New South Wales,1.179,9886.344359626804,6.803014218067321,-1.0802305598952073,2.317455653079622,-1.0403714938892146
73,0,73,Bondi Junction,2022,Waverley Council,Sydney,New South Wales,1.051,8986.679352997146,4.534326997130144,-1.1738364523303386,2.1799104846875923,-1.4101261754543866
74,0,74,Bonnet Bay,2226,Sutherland Shire,Sydney,New South Wales,1.435,1486.411149825784,21.092133135500106,-0.9136536244990909,0.24584231374832374,0.25725771817004484
75,0,75,Bonnyrigg,2177,City of Fairfield,Sydney,New South Wales,2.923,2966.130687649675,29.45300648814637,-0.2690522782727387,0.8586235168143592,0.7181282856764418
76,0,76,Bonnyrigg Heights,2177,City of Fairfield,Sydney,New South Wales,2.079,3512.7465127465125,31.041744220798854,-0.5827610504877511,1.0307977803310695,0.7940435045189466
77,0,77,Bossley Park,2176,City of Fairfield,Sydney,New South Wales,4.379,3330.669102534825,29.906693938348866,0.10100659333180821,0.9755943619291576,0.7401201325675698
78,0,78,Botany,2019,Bayside Council,Sydney,New South Wales,3.093,3497.251859036534,8.512733169740045,-0.21685729722334457,1.0261762856248917,-0.8146873524010947
79,0,79,Bow Bowing,2566,City of Campbelltown ,Sydney,New South Wales,0.71,2256.3380281690147,37.81852189687946,-1.4674785163170814,0.5994675847394861,1.0878558822983722
80,1,80,Box Hill,2765,The Hills Shire,Sydney,New South Wales,13.802999999999999,65.34811272911685,38.982621959644206,1.041808091314373,-1.3040301048061185,1.1341660037909571
81,0,81,Bradbury,2560,City of Campbelltown ,Sydney,New South Wales,3.5039999999999996,2511.415525114155,43.370226646943024,-0.10198890370989105,0.6982137302184147,1.2996702136815248
82,0,82,Breakfast Point,2137,City of Canada Bay,Sydney,New South Wales,0.502,8342.629482071714,9.219324179176567,-1.6888903518523797,2.0756220877707836,-0.7307308055287174
83,1,83,Bringelly,2556,"Camden Council , City of Liverpool ",Sydney,New South Wales,39.94,62.769153730595896,44.46255662881188,1.6997334272604627,-1.315390981464399,1.338851417210505
84,0,84,Bronte,2024,Waverley Municipal Council,Sydney,New South Wales,1.28,5260.15625,6.2432870807971765,-1.0114851938904716,1.4821520473437388,-1.1227650585684195
85,1,85,Brooklyn,2083,Hornsby Shire,Sydney,New South Wales,50.428999999999995,14.31715877768744,35.87718037228633,1.8172136159856078,-1.6404366322807473,1.008124831508109
86,0,86,Brookvale,2100,Northern Beaches Council,Sydney,New South Wales,2.13,1484.037558685446,13.10747156336802,-0.5606182213770358,0.24457839423680744,-0.33689330177651344
87,0,87,Bundeena,2230,Sutherland Shire,Sydney,New South Wales,2.1319999999999997,900.0938086303938,24.197483161484552,-0.5597598661711602,-0.12030136859020107,0.44236270470725864
88,0,88,Burraneer,2230,Sutherland Shire,Sydney,New South Wales,2.522,1421.094369547978,23.087390295393025,-0.4053385412124339,0.21055189589228454,0.37837488513336576
89,0,89,Burwood,2134,Burwood Council,Sydney,New South Wales,2.392,6701.505016722408,9.737255936271444,-0.45412248833429963,1.7826722595586213,-0.6720585878159578
90,0,90,Burwood Heights,2136,Burwood Council,Sydney,New South Wales,0.22899999999999998,4318.777292576419,9.673576849464043,-2.052200820810642,1.254324202702983,-0.6791500779258577
91,0,91,Busby,2168,City of Liverpool ,Sydney,New South Wales,1.199,3577.981651376146,30.37832130331991,-1.0662783069466493,1.0501055141919855,0.7627128643532722
92,0,92,Cabarita,2137,City of Canada Bay,Sydney,New South Wales,0.504,3882.9365079365084,8.91135998154445,-1.6865661916543242,1.1373410746803876,-0.766740297991715
93,0,93,Cabramatta,2166,City of Fairfield,Sydney,New South Wales,4.902,4443.696450428396,24.982892879931697,0.20208734129638634,1.286373415662719,0.4863024971452741
94,0,94,Cabramatta West,2166,City of Fairfield,Sydney,New South Wales,1.796,4021.1581291759467,27.124049031510435,-0.7153676720707027,1.1753602743992853,0.6009771804837933
95,0,95,Caddens,2747,Penrith City Council,Sydney,New South Wales,1.162,1269.3631669535284,44.72489563728561,-1.092227345388278,0.12412188511446529,1.3481504362300583
96,0,96,Cambridge Gardens,2747,City of Penrith,Sydney,New South Wales,0.753,2674.6347941567064,47.31571591097159,-1.426238700920249,0.7578912838791705,1.437793676682013
97,0,97,Cambridge Park,2747,City of Penrith,Sydney,New South Wales,2.522,2666.931007137193,45.779259576172045,-0.4053385412124339,0.755130702755464,1.3851041774576718
98,0,98,Camden,2570,Camden Council ,Sydney,New South Wales,4.352,742.1875,51.41707188608245,0.09542835806178762,-0.24594012500266546,1.5722289324611305
99,0,99,Camden South,2570,Camden Council ,Sydney,New South Wales,4.181,1085.625448457307,51.917868759804904,0.05919015849936528,0.009556194166941907,1.5880688168533257
100,0,100,Cammeray,2062,North Sydney Council,Sydney,New South Wales,1.514,4627.476882430648,5.331782934085172,-0.866984296522406,1.3324364035649015,-1.2684117926770528
101,0,101,Campbelltown,2560,City of Campbelltown ,Sydney,New South Wales,10.883,1154.6448589543324,41.87759302025669,0.8654876447605532,0.054023446630417596,1.2448791479410082
102,0,102,Camperdown,2050,"City of Sydney, Inner West Council",Sydney,New South Wales,1.4469999999999998,7146.51002073255,3.117265291939911,-0.906433199435519,1.866505645484324,-1.7077942066194627
103,0,103,Campsie,2194,Canterbury-Bankstown Council,Sydney,New South Wales,3.262,7523.298589822195,10.643992072538776,-0.16780703980732886,1.934773069732923,-0.5745191664882687
104,0,104,Canada Bay,2046,City of Canada Bay,Sydney,New South Wales,0.308,4019.48051948052,8.638849905717287,-1.9365691604918798,1.1749041631574155,-0.7993490553831929
105,0,105,Canley Heights,2166,City of Fairfield,Sydney,New South Wales,2.5580000000000003,4290.07036747459,25.88000560019365,-0.3922595304821002,1.2468709516984118,0.5352258474992959
106,0,106,Canley Vale,2166,City of Fairfield,Sydney,New South Wales,2.7880000000000003,3664.275466284075,24.19467028298439,-0.3127387093207386,1.0752842661867499,0.4422034054214617
107,1,107,Canoelands,2157,"The Hills Shire, Hornsby Shire",Sydney,New South Wales,68.7,4.352256186317321,42.52266704258938,1.9596209316535722,-1.8000515082276543,1.26874028722474
108,0,108,Canterbury,2193,Canterbury-Bankstown Council,Sydney,New South Wales,1.905,3796.8503937007868,9.465593501072147,-0.6622212765510382,1.113198322425298,-0.7025470385905958
109,0,109,Caringbah South,2229,Sutherland Shire,Sydney,New South Wales,4.843999999999999,2527.2502064409578,21.799048132398486,0.19148767652527923,0.7041160294964843,0.30112254026159724
110,0,110,Carlingford,2118,City of Parramatta,Sydney,New South Wales,8.301,2938.682086495603,18.37484795914043,0.6518614778351849,0.8494311698744523,0.07756824674547788
111,0,111,Carlton,2218,"Georges River Council, Bayside Council",Sydney,New South Wales,2.008,5339.641434262948,13.279861317666118,-0.6144300775441756,1.5000846835186155,-0.3215300358573131
112,0,112,Carnes Hill,2171,City of Liverpool ,Sydney,New South Wales,1.2009999999999998,1701.082431307244,34.024219976436484,-1.0648925570354328,0.35493334435561086,0.9288679939922434
113,0,113,Carramar,2163,City of Fairfield,Sydney,New South Wales,1.01,3514.851485148515,22.495284063284377,-1.205511878383108,1.0314245549200793,0.34328667847092575
114,0,114,Carss Park,2221,Georges River Council,Sydney,New South Wales,0.8320000000000001,1504.8076923076926,15.298981995359044,-1.3539379011605588,0.25559244573707884,-0.1516812080520312
115,0,115,Cartwright,2168,City of Liverpool ,Sydney,New South Wales,0.9590000000000001,2471.3242961418146,29.756859555052014,-1.2461591083932573,0.6831567460280251,0.7328854985317294
116,0,116,Castle Cove,2069,City of Willoughby,Sydney,New South Wales,2.177,1173.1740927882406,9.589092158819687,-0.5406413759673234,0.06565453956589384,-0.6886103136412116
117,0,117,Castle Hill,2154,"The Hills Shire, Hornsby Shire",Sydney,New South Wales,18.368,2155.5966898954707,25.33499071701043,1.2395063696056976,0.55839025237301,0.5056606293460967
118,0,118,Castlecrag,2068,City of Willoughby,Sydney,New South Wales,1.431,2053.8085255066385,7.816976472870955,-0.9160711736175899,0.5155479390838023,-0.9023176486958925
119,1,119,Castlereagh,2749,City of Penrith,Sydney,New South Wales,31.171,37.56696929838632,53.678844261067546,1.5647272345153107,-1.4474916163332803,1.6428434629545923
120,0,120,Casula,2170,City of Liverpool ,Sydney,New South Wales,6.718999999999999,2331.001637148385,29.321500625558013,0.4762888440292209,0.6291195206979225,0.7117053604677516
121,1,121,Catherine Field,2557,Camden Council ,Sydney,New South Wales,10.021,165.3527592056681,43.138500816839226,0.801800346113955,-0.9951210868183425,1.291260549842465
122,1,122,Cattai,2756,"City of Hawkesbury, The Hills Shire",Sydney,New South Wales,22.241999999999997,35.51838863411564,44.407668881138335,1.3632078065391835,-1.4605745119037867,1.3369004743364856
123,1,123,Cawdor,2570,"Wollondilly Shire, Camden Council ",Sydney,New South Wales,24.828000000000003,17.48026421781859,53.801933771178454,1.4311842367775764,-1.6057517363280227,1.646619742113975
124,0,124,Cecil Hills,2171,City of Liverpool ,Sydney,New South Wales,5.986000000000001,1172.4022719679253,33.13748337652473,0.3774104092936885,0.06517253910729319,0.8897620145222008
125,1,125,Cecil Park,2178,"City of Fairfield, City of Liverpool ",Sydney,New South Wales,14.065999999999999,54.81302431394854,34.08812029616282,1.05535011450802,-1.3525242743348194,0.9316557253018869
126,0,126,Centennial Park,2021,"City of Sydney, City of Randwick",Sydney,New South Wales,2.14,1110.2803738317757,3.5236621447017598,-0.556333870491549,0.025653993978180894,-1.6150587259210916
127,0,127,Chatswood,2067,City of Willoughby,Sydney,New South Wales,4.793,5197.788441477154,8.74640036601466,0.18204861745981116,1.4679527289726135,-0.7863935447535203
128,0,128,Chatswood West,2067,"City of Willoughby, City of Ryde",Sydney,New South Wales,0.22399999999999998,6691.964285714284,9.245391669842764,-2.0598575524142206,1.7808342985598409,-0.727722335269634
129,0,129,Cheltenham,2119,Hornsby Shire,Sydney,New South Wales,1.685,1331.1572700296736,17.540807111230116,-0.7724600695040218,0.16012057922707468,0.018425250927243324
130,0,130,Cherrybrook,2126,Hornsby Shire,Sydney,New South Wales,8.081,2322.113599802005,22.029293729967442,0.6299677882122148,0.6256236538596567,0.3151774704854114
131,0,131,Chester Hill,2162,"Canterbury-Bankstown Council, Cumberland Council, New South Wales",Sydney,New South Wales,3.9539999999999997,3240.768841679312,18.75645984171212,0.00849615336095306,0.9475839889438422,0.10396011325644636
132,0,132,Chifley,2036,City of Randwick,Sydney,New South Wales,1.03,3138.8349514563106,11.326392372693894,-1.1899519796765932,0.9151822231550044,-0.5049978778612317
133,0,133,Chippendale,2008,City of Sydney,Sydney,New South Wales,0.452,19064.1592920354,1.8507810187103628,-1.7483960392297238,3.389026230284184,-2.05287817217068
134,0,134,Chipping Norton,2170,City of Liverpool ,Sydney,New South Wales,6.995,1286.7762687634026,23.35972914964664,0.5102734941190852,0.13438355700948312,0.3942852890478124
135,0,135,Chiswick,2046,City of Canada Bay,Sydney,New South Wales,0.483,6057.971014492754,6.912082903931212,-1.711181445986918,1.6545115340238536,-1.024863390703391
136,0,136,Church Point,2105,Northern Beaches Council,Sydney,New South Wales,0.9109999999999999,1094.4017563117452,24.973275058849765,-1.2857494260346831,0.01531446717147837,0.4857708144129558
137,0,137,Claremont Meadows,2747,Penrith City Council,Sydney,New South Wales,2.992,1596.2566844919784,43.20670824516178,-0.24750379994804653,0.302902213995576,1.2937395108260494
138,1,138,Clarendon,2756,City of Hawkesbury,Sydney,New South Wales,5.077,24.02993894031909,48.39261809105429,0.23323085214368558,-1.5450346816863205,1.4739399881172055
139,0,139,Clareville,2107,Northern Beaches Council,Sydney,New South Wales,0.474,1565.4008438818564,27.77346807734059,-1.7218761417082475,0.287148822812474,0.6343922737127794
140,0,140,Claymore,2559,City of Campbelltown ,Sydney,New South Wales,1.324,1996.9788519637461,41.46246159406461,-0.9828161159457848,0.4910020408041483,1.2293731332703248
141,0,141,Clemton Park,2206,Canterbury-Bankstown Council,Sydney,New South Wales,0.34299999999999997,4857.142857142857,11.281956797196605,-1.8883273177840343,1.388295609839264,-0.509431049247779
142,0,142,Clontarf,2093,Northern Beaches Council,Sydney,New South Wales,0.841,2065.398335315101,8.152917472207411,-1.3459698368399613,0.5204973622442899,-0.859349137193363
143,0,143,Clovelly,2031,City of Randwick,Sydney,New South Wales,0.8340000000000001,5678.657074340528,6.883399651208611,-1.3521626350547087,1.5746086138455633,-1.028925315130826
144,0,144,Coasters Retreat,2108,Northern Beaches Council,Sydney,New South Wales,0.11900000000000001,369.7478991596639,30.76174271321896,-2.2311631364565834,-0.6393275678847216,0.780883323656361
145,1,145,Cobbitty,2570,Camden Council ,Sydney,New South Wales,50.717,40.67669617682434,50.999530996577434,1.8199714691649447,-1.4285005998825036,1.5589307241870038
146,0,146,Colebee,2761,City of Blacktown,Sydney,New South Wales,3.427,563.4665888532244,36.58472208316268,-0.1224001472491376,-0.4122302646604927,1.0375594219723236
147,0,147,Collaroy,2097,Northern Beaches Council,Sydney,New South Wales,2.661,2957.5347613679073,17.854994265058888,-0.35581014815116613,0.8557509993693151,0.04094683319059862
148,0,148,Collaroy Plateau,2097,Northern Beaches Council,Sydney,New South Wales,1.1840000000000002,4026.182432432433,17.51356831407236,-1.0767262467157774,1.176725522009367,0.016458550604785283
149,0,149,Colyton,2760,Penrith City Council,Sydney,New South Wales,3.295,2425.7966616084977,39.286203527013825,-0.15853670803417658,0.6658567151224063,1.1460676910397074
150,0,150,Como,2226,Sutherland Shire,Sydney,New South Wales,2.0069999999999997,1981.5645241654208,19.911398962159602,-0.6148833495122573,0.4842631443934092,0.1814536333570734
151,0,151,Concord,2137,City of Canada Bay,Sydney,New South Wales,4.899,2966.523780363339,9.358545264226377,0.20154255511357239,0.8587547429196448,-0.7147328621142328
152,0,152,Condell Park,2200,Canterbury-Bankstown Council,Sydney,New South Wales,3.745,3090.5206942590116,19.390227469894704,-0.04104751400506093,0.8995760208139397,0.14691422038490637
153,0,153,Connells Point,2221,Georges River Council,Sydney,New South Wales,1.432,1975.558659217877,15.873231356866569,-0.9154662804255377,0.4816278979251631,-0.10642749883753216
154,0,154,Constitution Hill,2145,City of Parramatta,Sydney,New South Wales,1.2,3305.0,22.95598355080889,-1.0655852182574612,0.967649202797999,0.37064704522852143
155,0,155,Coogee,2034,City of Randwick,Sydney,New South Wales,1.912,7956.066945606695,6.96186359526011,-0.6589008989622572,2.0103917070558635,-1.0178413251538996
156,0,156,Cottage Point,2084,Northern Beaches Council,Sydney,New South Wales,0.391,250.63938618925832,27.80435409540421,-1.824873795943781,-0.8229323683331077,0.6359665762873334
157,1,157,Cowan,2081,Hornsby Shire,Sydney,New South Wales,32.713,19.8392076544493,31.67512093276327,1.5918674810836384,-1.5824206855477752,0.8234805703411133
158,0,158,Cranebrook,2749,Penrith City Council,Sydney,New South Wales,14.544,1083.5396039603959,48.64098414937146,1.0791595521105715,0.008183022817220173,1.48218793300168
159,0,159,Cremorne,2090,North Sydney Council,Sydney,New South Wales,1.591,7056.56819610308,5.27342551550825,-0.8233734022872301,1.8498520361844966,-1.2782884653148243
160,0,160,Cremorne Point,2090,North Sydney Council,Sydney,New South Wales,0.406,5933.497536945813,3.8478276788884016,-1.8056511964866524,1.628673179377923,-1.5456983909583601
